그린슈트,"그린슈트(Green shoots)는 겨울에 얼어있던 땅에서 봄 새싹이 돋아나는 모습을 표현한 단어로서, 경기침체로 인해 얼어있던 경제가 조금씩 회복, 발전해가는 모습을 나타내는 경제용어이다.  1991년 영국의 경제위기 때 영국 재무장관이었던 노먼 러몬트에 의해 처음 사용되었다. 2009년 미 연방준비제도이사회의 버냉키 의장이 언급한 이후부터 경기 회복의 초기를 나타내는 대명사로 사용되고 있다. 그린슈트와 반대되는 개념으로는 옐로위즈(Yellow weeds)가 있다. 옐로위즈는 노랗게 시들어버린 잡초를 뜻하며, 경기가 침체되는 초기 증상을 나타내는 용어이다. ﻿ 참고자료 [한경BUSINESS]﻿ [한상춘의 국제경제 읽기] 자산 거품·복합 불황 사이 고민하는 옐런"
오피니언 마이닝(Opinion Mining),오피니언 마이닝(Opinion Mining)이란 웹사이트나 소셜미디어에 나타난 여론과 의견을 분석해 유용한 정보로 재가공하는 기술을 가리킨다. 텍스트를 수치화해 객관적인 정보로 바꾸는 기술이기도 하다.  참고자료[디지털 타임스] [시론] `무의식 빅데이터` 활용하려면
놈코어,"​놈코어’(Normcore)는 노멀(Normal)과 하드코어(Hardcore)의 합성어로, 평범함을 추구하는 패션을 일컫는다. 기본적인 아이템을 주로 이용하며, '꾸민 듯, 안 꾸민 듯' 한 느낌을 지향한다. 참고자료​[아주경제] 패션에서 얼굴로… 자연스러운 '놈코어' 열풍"
디지털 원주민(Digital Native),"디지털 원주민이란 태어나면서부터 자연스럽게 디지털 매체를 접함으로써 자유롭게 사용하며 성향이나 사고 또한 그에 걸맞는 세대를 일컫는다. PC, 휴대전화와 인터넷 확산에 따른 디지털 혁명으로부터 유래되었다. 반대로 아날로그적 경험이 많은 80년대 이전 출생 세대를 '디지털 이주민(Digital Immigrant)'라고 부른다. 참고자료[주간무역] 전자제품을 사는 미국인의 속마음​"
로커보어,"로커보어(Locavor)란 지역을 뜻하는 로컬(Local)과 먹을거리를 뜻하는 보어(Vore)의 합성어로, 자기가 사는 지역에서 가까운 거리에서 재배·사육된 로컬푸드(Local Food)를 즐기는 사람들을 일컫는 말이다. 로컬푸드 소비 운동과 트렌드를 일러 로커보어라고도 한다. 한국의 신토불이(身土不二)나 지역에서 생산된 농산물을 지역에서 소비하자는 일본의 지산지소(地山地消)와 비슷한 개념이다.  로커보어는 ‘푸드 마일리지(Food Mileage: 식품의 생산에서 소비자의 섭취에 이르기까지 소요된 거리)’가 짧은 먹을거리를 선호하기 때문에 지구 온난화 방지에도 적잖은 도움이 된다. 로커보어를 겨냥한 국내외 유통업체들의 마케팅도 치열하다. 매장과 웹사이트를 통해 적극적으로 토종 식품을 판매하기도 하고, 지역 내 소규모 채소 재배 농가와 연계를 강화하는 시스템을 만들고 지역농산물 수요 증가에 맞춰 수백 가지 새로운 식품을 매장에 진열하고 있다. 자신이 사는 곳에서 키우고 만든 음식이 더 안전하고 환경에도 이롭다는 믿음에서 출발하는 로커보어 운동은 단지 사랑하는 가족과 자신의 건강을 위한 개인적 결정이 아니다. 그것은 과격하고 혁신적인 정치적·도덕적 실천이다. 연관어로는 `지역(local)`과 `투자(investing)`의 합성어로 작은 가게와 지역 사회를 살리는 새로운 투자 방식, `로커베스팅(locavesting)`이 있다. 참고자료[매일경제]동네 철물점 하나가 자본주의를 구할수있다"
해시태그,"해시태그는 특정단어에 대한 콘텐츠라는 것을 표현하는 기능이다. 인터넷 게시물, 특히 SNS 상에서 '#특정단어' 형식으로 나타난다. 예를 들어 패션에 관한 내용이라면 '#패션'으로 표기되는 식이다. 해시태그를 활용하면 관심있는 특정 주제에 대한 검색이 용이하다.  참고자료[아이뉴스24] 카카오검색 예고도 해시태그, #이 뭐길래"
큐레이션 커머스,"큐레이션 커머스(Curation Commerce)란 미술관에서 전시작품을 기획하듯 쇼핑전문가가 이용자 맞춤형 상품을 골라 선보이는 서비스다. 소비자가 정기 구독료나 가입비를 지불하고 해당 업체가 상품을 선정하여 정기적으로 배달하는 서브스크립션 커머스와는 달리, 고객에게 딱 맞는 상품을 추천받을 수 있다는 장점이 있다. ​참고 자료 [한국일보] “뭘 살까 고민 마세요. 다 골라 드립니다” 큐레이션 쇼핑 시대"
카이퍼벨트,"2006년 1월 쏘아올려진 뉴 호라이즌스호가 명왕성을 지나 또 다른 미지의 영역, 카이퍼벨트를 향해 다가가고 있다. 카이퍼벨트는 태양계와 바깥우주의 경계에 위치하고 있다. 수천개의 천체가 도넛 모양으로 밀집해 있는 영역으로, 이 곳에 있는 얼음과 파편을 관측해 태양계 생성 과정에 대한 단서를 얻을 수 있을 것로 기대되고 있다.​​참고자료[머니투데이] 영화보다 드라마틱한 '명왕성 탐험기'…속편은 '카이퍼벨트'"
스윙 스테이트(Swing state),"​스윙 스테이트(Swing state)는 우리 말로 경합주를 가리킨다. 미국 대선에서 선거 때마다 지지 정당이 바뀌는 주(州). 그네(swing)처럼 지지 성향이 왔다 갔다 한다고 해서 붙인 이름이다. 플로리다, 오하이오, 아이오와, 펜실베이니아 등이 대표적이다. 민주당의 상징색(파란색)과 공화당의 상징색(빨간색)을 섞어 ‘퍼플(보라색) 스테이트’, 전쟁이 펼쳐지는 곳이라 는 뜻에서 ‘배틀그라운드 스테이트’라고도 한다. [참고자료]​[매일경제] 전대 끝나자마자 `스윙 스테이트` 달려간 힐러리·트럼프"
사이클링히트(cycling hit),"사이클링히트란 한 선수가 한 경기에서 순서에 상관없이 1루타, 2루타, 3루타, 홈런을 모두 친 경우를 가리키는 야구 용어다. 1루타, 2루타, 3루타, 홈런을 차례로 쳤을 
경우 특별히 ‘내추럴 사이클스(natural 
cycles)’라고 부른다. 사이클링히트는 연타석 홈런보다 보기 어려운 일이기 때문에 관심을 받는 기록이다.  관련 자료[경남신문][살롱] 정민주 기자의 야구야그 (3) 사이클링 히트"
체크바캉스,"체크바캉스란 정부·기업·근로자가 각각 일정 금액을 적립해 기금을 조성하고 이 기금을 통해 할인이나 포인트 지급 등의 형태로 휴가 비용을 지원하는 제도로 프랑스가 자국민의 국내 여행 활성화를 위해 1982년부터 시행한 사례가 대표적이다. 참고자료[아시아경제] 정부, 한국형 체크바캉스 추진…휴가비 얼마 받을 수 있나"
​엑소 브레인,"엑소 브레인은 국내 연구진이 개발한 인공지능(AI·artificial intelligence)이다. 엑소 브레인은 백과사전, 일반상식 등 도서 12만권 분량에 해당하는 데이터베이스를 갖고 있으며, 중앙처리장치(CPU) 376개로 구성된 41대의 컴퓨터를 이용해 인터넷 접속 없이 데이터베이스만을 이용해 답을 찾는다. 참고자료​[한국경제] 세 살 된 국산 AI '엑소브레인' 수능 만점자와 퀴즈 대결서 '완승'​​"
승자독식제,​승자독식제는 미국 대선에서 채택하고 있는 선거 방식이다. 각 주에서 가장 많은 표를 얻은 후보가 그 주의 선거인단 모두를 가져가는 제도다. 이런 특징 때문에 각 당의 후보는 선거인단이 많이 배정된 큰 주에서 이기는 것이 중요하다. 전체 50개 주(州)와 워싱턴DC 중 2곳(메인·네브래스카)을 제외하고는 '승자 독식제'로 선거인단을 뽑는다. 이런 제도는 개인이 아니라 각 주가 대통령을 뽑는다는 연방제 전통에 따른 것이다. 참고자료[한겨레] ​간선제·승자독식제…미 대선 어떻게 치러질까?
전자발찌,"관련기사목록             [동아일보] 정보통신 기술이 더해진 신세대 족쇄 - 전자발찌(Electronic tagging)             [한국일보] 성폭행 전자발찌, 턱없는 감시의 눈                            안녕하세요! 여러분의 지식 코멘터 정중열입니다.  경찰에서는 범죄자가 출소한 후에도 그 정보를 가지고 있다고 합니다. 범죄를 한번 저지른 사람이 계속해서 저지를 가능성이 높다는 가설이 입증되었기 때문이죠. 이에 따라 비록 죄값에 맞는 벌을 받았다고 해도 그 죄가 무거울 경우 범죄자에 대해 지속적인 감시가 필요하다는 말이 나오게 되었습니다. 하지만 감시에 필요한 경찰의 인원이 부족하다는 한계성이 드러났고 이에 대한 해결책으로 제시된 것이 전자발찌(Electronic tagging)입니다.  전자발찌란 성범죄자의 특정인물들을 대상으로 그들의 행동을 감시하기 위해 개발된 도구로서, 전국적으로 펼쳐져있는 GPS와 이동통신망을 이용하여 착용한 사람의 실시간 위치를 파악하기 위한 목적으로 활용되고 있는 장비입니다. 이 기기는 1963년, 미국 하버드대학교의 랄프 스위츠게벨 박사에 의해 '특정인을 감시할 수 있는  전자기기'라는 이름으로 가장 먼저 제안되었으며 시간이 흘러 전자기기의 기술이 발전함에 따라 범죄자들이 일정한 범위 이상의 지역을 나가지 못하도록 제한 할 수 있는 수준이 되면서 본격적으로 활용되게 되었다고 합니다.  최근에 이르면서는 착용한 범죄자들의 이동속도나 피부의 알코올 농도를 측정함으로서 과속이나 음주운전을 제한 하는데도 이용이 되고 있다고 합니다. 전자 발찌를 임의로 부수거나 배터리가 방전된 채로 방치하는 것도 보고가 된다고 하니 감옥 밖의 감옥생활을 하는 것으로 볼 수 있을 것 같네요.  하지만 이러한 전자발찌를 사용하는 것에 대한 반대의견도 분분합니다. 이러한 전자발찌를 활발히 이용하고 있는 국가는 대표적으로 미국, 한국, 영국 그리고 브라질이 있는데 이외의 국가들이나 실시하고 있는 국가의 일부의 의견에는 사람을 너무 구속하는 것 같아 인권침해의 수준일 것이라는 말도 나오고 있습니다. 뿐만 아니라 이런 전자발찌의 착용명령을 받는 사람이 급속도로 느는 반면 그것을 관리하는 인력이 턱없이 부족해 효율적인 관리가 나오지 않는다는 지적의 목소리가 나오기도 하고 있습니다.    범죄자들의 범죄 재발을 방지하기 위한 인력이 부족해 만든 전자발찌가 또 다시 관리하는 인력이 부족한 지경에 이른 지금의 현실, 더욱 효과적으로 범죄자들을 관리하고 시민들의 우려의 목소리를 잠재울 또 다른 방법을 생각해야 할 때가 아닌가 생각합니다."
D2D(Device-to-Device),"D2D(단말간 직접통신)란 단말기끼리 직접 통신하는 것을 뜻한다. 주로 모바일 기기를 대상으로 하며, 직접 통신하기 때문에 대부분 근거리에서 사용하는 기술이다. 대표적인 예로는 블루투스가 있다. 기존의 LTE 네트워크를 그대로 활용하면서 업링크 대역만 쓰기 때문에 주파수 대역도 1%미만으로 점유한다. 이에 따라 근거리에서만 가능하지만 통신기기 간에 LTE로 통신을 할 수 있게 해주는 LTE D2D 기술도 급부상하고 있다. 참고자료[이데일리] 퀄컴발 '단말간 직접통신(D2D) 시대', 열릴까?..주파수공동사용 가능"
서킷브레이커,"서킷브레이커는 1987년 미국에서 발생한 주가 대폭락사태인 블랙먼데이(Black Monday) 이후 주식시장 붕괴를 막기 위해 뉴욕증권거래소에서 도입한 제도다. 주가가 등락하는 수준에 따라 매매를 일시 정지하는 방식이다. 2015년 5월 22일 한국거래소에 따르면 증시 상·하한 폭이 종전 15%에서 30%로 바뀌면서 서킷브레이커 제도에도 변화가 생긴다. 이번 가격제한폭 확대 조치로 서킷브레이커 제도는 전일보다 8%, 15%, 20% 하락하는 상황에 맞춰 모두 세 번에 걸쳐 단계별로 시장 급락을 막을 수 있도록 조정됐다. 참고자료[뉴시스] 가격제한 폭 확대…'충격 완화 장치' 서킷브레이커는?"
제네릭,"​제네릭은 특허가 만료된 오리지널 의약품의 복제약을 말한다. 원본 약과 비슷한 성분을 사용해 약효는 비슷하지만, 초기 개발비용과 로열티가 들지 않아 약값은 보다 저렴하다.​참고자료 [뉴시스] [제약산업이 뛴다] 국내 제약사들, 제네릭 의존 탈피 '박차'…신약개발로 눈 돌린다​​"
고은(고은태),"'한국 문학의 큰산'이라 비유되는 '시인 고은'은 2013년에 이어 2014년에도 어김 없이 노벨문학상 수상 후보에 올랐다. 그의 본명은 고은태, 법명은 일초(一超)이다. 약 10년 동안 승려로 생활하였으며, 1958년 등단한 이래 53년간 시 부터 소설,평론 등 150권 이상의 저서를 집필하였다. 시인 고은의 시 경향은 여러번 변모하였다. 작가 초기에는 삶에 대한 절망,허무함 등에 초점을 두었으며 중기에는 정의롭지 못한 사회에 대한 비판, 현대에는 민족의 삶 등 역사의식을 반영한 시집들을 출간하고 있다. 두 번의 훈장과 다수의 국,내외 수상경력을 지니고 있는 그는 미주지역 뿐만 아니라 여러 국가에서 초청 강연 등 활발한 활동을 하였다. 그의 대표작인 만인보(萬人譜)는 '20세기 세계문학사상 최대의 기획'이라는 찬사를 받았으며, 세계 25개 국어로 번역되었다.그의 대표작으로는 두고온 시, 백두산, 만인보, 순간의 꽃 등이 있으며, 현재 단국대학교 석좌교수로서 차세대 문학인 양성에 힘쓰고있다. ﻿ 참고자료 [연합뉴스]﻿ 노벨문학상의 시즌…KBS '한국 한국인' 시인 고은 편"
로가닉,로가닉은 Raw(날 것)와 Organic(유기농)의 합성어. 자연에서 재배한 식자재를 가공하지 않고 천연 그대로 사용하는 제품을 말한다. ​​참고자료[이코노믹 리뷰] [食 트렌드 리포트]올해 먹거리 화두는 ‘프리미엄’과 ‘컨비니언스’
핀터레스트,"핀터레스트란 벽에 물건을 고정할 때 쓰는 핀(Pin)과 ‘관심사’를 뜻하는 인터레스트(Interest)의 합성어다. 온라인에서 자신이 관심 있는 이미지를 핀으로 콕 집어서 포스팅하고, 이를 페이스북이나 트위터 등 다른 소셜네트워크(SNS) 사이트와 연계해 지인들과 공유하는 이미지 기반 소셜네트워크 서비스다.​ 참고자료​[연합뉴스] 핀터레스트 이용자 급증…미국에서는 트위터 추월"
인간개발지수(HDI: Human development index),"관련기사목록             [중앙일보] 아시아 시대 … 다시 대한민국             [중도일보] 선진국 진입을 위한 새 정부의 우선 과제                         안녕하세요? 여러분의 지식 코멘터 박지원입니다.    제가 오늘 알려드릴 지식플러스 용어는 ‘인간개발지수(HDI)’입니다. 인간개발지수(HDI : Human Development Index)는 각국의 삶의 질을 평가하기 위한 것을 물질적인 지표 이외에 교육수준, 평균수명 등 여러 지표를 측정하여 점수화해 발표하는 지수를 말합니다. 1990년부터 UN산하의 UN개발계획이 매년 작성하여 발표하고 있습니다.   21세기에 우리는 돈이 많고 적음에 따라 부유함과 가난함을 나누고, 자본이 많은 나라인지 여부에 따라 국가 순위가 결정되곤 합니다. 하지만 물질적인 부를 누린다고 해서 모두 행복할까요? 이 질문에 선뜻 “Yes”라고 답하는 사람은 많지 않을 것입니다. 물질적인 것이 삶의 전부는 아니기 때문이죠!   인간의 행복은 소득수준이 아닌 소득의 사용 방법에 따라 달라진다! 즉, 1인당 국민총생산과 같은 물질적인 지표가 국가간의 개발 정도를 비교하는 데 적합하지 않다는 맹점에서 착안하여 인간개발지수를 측정하게 된 것입니다.   인간개발지수는 1점을 만점으로 하고, 점수에 따라 초상위그룹, 상위그룹, 중간그룹, 하위그룹으로 분류됩니다. 경제력과 교육을 기준으로 평가하면 한국은 15위로 분류되어 초상위그룹에 속하지만, 권위 있는 세계은행이나 다른 기관의 평가에 의하면 50위권에 머물며 아직 실질적인 초상위그룹은 아닌 듯 보여집니다.   인간개발지수를 살펴보면 우리나라가 선진국에 진입하기 위해 해결해야 할 과제가 도출됩니다. 점진적으로 문제를 해결해 나가면서 실질적인 인간개발지수 초상위그룹에 속하고, 선진국으로 나아가는 발판을 마련하였으면 좋겠네요.   지금까지 여러분들의 지식 코멘터, 박지원이었습니다. :D"
홀라크라시,"​홀라크라시는 '전체'를 뜻하는 그리스어 'holos'와 통치, 지배를 뜻하는 'cracy'의 합성어로 관리자가 없는 조직체계를 의미한다. 조직의 위계질서를 없애고 경영진을 제외한 모든 구성원이 수평적인 위치에서 업무를 수행하는 형태다. 홀라크라시에서는 서클이라는 단위로 묶여 일을 하는데 서클 안의 구성원들의 직위가 모두 같고 서클 별로도 상하 개념이 없다.  참고자료[조선일보] 톡톡 튀는 人事제도… 홀라크라시가 뭘까"
제누피그,"제누피그는 알츠하이머 치매를 일으키는 3개의 유전자를 가진 체세포 복제돼지로서 사람과 비슷한 수준의 치매 증상을 가진 대가축 동물 모델이 개발된 것은 세계 최초이다. 참고자료​​[연합뉴스] 치매 걸린 복제돼지 '제누피그' 만들었다…""치매 연구 청신호"""
스푸핑(spoofing),"스푸핑(spoofing)은 '골탕먹이기, 속이기'라는 뜻으로, 외부 악의적 네트워크 침입자가 임의로 웹사이트를 구성하여 이용자의 정보를 빼가는 해킹 수법의 하나이다. 1995년 미국에서 처음 보고되었으며, 종류에는 IP 스푸핑, DNS 스푸핑, 이메일 스푸핑, ARP 스푸핑 등이 있다. 한편, 경제적인 관점에서 볼 때는 초단타 매매로 주식 시세를 조작해 차익을 남기는 행위를 말하기도 한다.  다른 트레이더들을 기만해 가격을 움직이는 기법으로 2010년 도드-프랭크법에서 불법으로 규정됐지만 현재까지 금융권에서는골머리를 앓고 있다. 참고자료[이데일리] 전자정부페어 홈피, 인근 웹서버 해킹공격으로 다운"
리터루족,"리터루족(returoo族​)은 ‘리턴(Return)’과 ‘캥거루(Kangaroo)’ 그리고 ‘족(族)’이 합쳐진 신조어다. 과거에는 배우자를 만나게 되면 부모님 곁을 떠나 새로운 가정을 꾸리는 것이 일반적이었다. 하지만 최근에는 결혼을 위해 독립했다가 경제적 문제와 불안 등으로 인해 다시 부모의 집으로 돌아오는 자녀들이 많다. 이를 리터루족이라고 부른다.   참고자료[시대가 만든 쓸쓸한 신조어]④부모님 품으로 돌아간 '리터루족', 손주 키우는 '할빠, 할마'​"
라이프캐스팅족,라이프캐스팅족 (lifecasting族)이란 SNS를 통해 자신의 일상을 표현하고 소통하는 사람들을 이르는 말이다. 트위터나 페이스북 등을 활용해 실시간 텍스트 메시지나 사진으로 자신의 일상과 취미 등을 드러내고 이를 다른 사람들과 공유하는 게 라이프캐스팅족의 특징이다. 라이프캐스팅족이 부쩍 늘어나면서 SNS를 넘어 소셜라이브서비스(SLS) 시대가 도래했다는 분석도 있다. 스마트폰을 이용해 쉽게 영상을 촬영하고 다운받을 수 있는 환경이 조성된 만큼 라이프캐스팅이 더 주목받을 것이라는 게 이유다. 바로 그런 이유 때문에 라이프캐스팅족을 겨냥한 동영상 사이트의 서비스 진화도 빠른 속도로 이루어지고 있다. 참고자료​[아이뉴스 24] 나도 '먹방' 스타…일상 중계 '라이프 캐스팅' 뜬다​
프리퀄과 리부트,"관련기사목록             [무비위크] 잘 만든 프리퀄 하나 열 속편 안 부럽네!             [맥스무비] 프리퀄의 좋은 예, 이렇게 만들면 성공한다                           안녕하세요. 열운 12기 지식코멘터 콜라주 같은 다양한 매력의 남자 이석진입니다.  여러분 혹시 영화 좋아하시나요? 가끔 시리즈로 제작된 영화를 보다가 “1편 이전엔 주인공들이 어떻게 살았을까?”라는 궁금증을 갖진 않으신가요? 그렇다면 오늘 여러분께 소개드릴 프리퀄과 리부트가 바로 그 물음에 답을 해줍니다.  헐리우드 영화계에서도 수많은 프리퀄 작품들이 나왔는데요. 프리퀄이란 원작 보다 시간적으로 이야기가 앞서는  작품을 뜻합니다. 쉽게 말하자면 ‘후속편’의 반대말이 될 수 있죠. 대표적인 프리퀄은 스타워즈 시리즈가 있는데요. 에피소드 4~6편이 먼저 제작되었지만, 에피소드 1~3편이 에피소드 4의 과거 이야기를 다루고 있죠. 스타워즈 외에도 우리에게 익숙한 프리퀄 작품으로는 ‘엑스맨의 탄생 : 울버린’, ‘혹성탈출 : 진화의 시작’, ‘스타트랙 더 비기닝’ 등이 있습니다.  여기서 잠깐! 배트맨 시리즈를 단순한 히어로물이 아닌 블록버스터로 재해석한 크리스토퍼 놀란 감독의 ‘다크나이트’가 프리퀄에 속하는지 궁금해하시는 분들이 계실텐데요.  ‘배트맨 비긴즈’, ‘다크나이트’ 등은 프리퀄이 아닌 리부트 작품으로 분류됩니다. 리부트는 원작의 이전 시점을  전개하는 시리즈이긴 하지만, 원작의 세계관과 설정만 유지한 채 스토리는 전혀 다른 새로운 이야기를 하는  작품입니다. 쉽게 말해서 주인공은 같지만 주인공의 이야기는 다를 수 있다는 것이죠.  프리퀄과 리부트 둘 다 원작의 과거를 그려내기 때문에 많은 사람들이 헷갈려하는데요. 정리하면 프리퀄은  원작의 옛날 이야기이고, 리부트는 원작 시리즈를 새로운 이야기로 재탄생시키는 겁니다.  이런 프리퀄과 리부트는 원작 시리즈를 좋아하는 팬들에게 원작과의 차이점을 발견할 수 있는 새로운 재미를 주기도 합니다."
파리 증후군,"관련기사목록             [동아일보] ‘파리 증후군’…프랑스 건너간 日여성들 사회문화적 충격             [연합뉴스] <日관광객, '파리 증후군'으로 매년 10여명 본국 송환                         안녕하세요? 지식코멘터 홍윤경입니다. 여러분은 해외여행을 한다면 꼭 방문해 보고 싶은 나라가 있나요? 아마 많은 분들이 ‘프랑스’를 꼽지 않을까 생각합니다. 프랑스에서도 ‘파리’를 낭만적인 도시의 풍경을 떠올리며 가고 싶어할 여러분께 파리와 관련된 증후군을 하나 소개합니다. 이 증후군은 특이하게도 일본인만 걸린다고 합니다. 이는 일본인 특유의 예의 바른 문화 특성과 파리에 대한 과한 환상 때문이라고 하는데요, 공손한 일본인들이 높은 문화의 도시 파리에 방문해 낭만적일 것이라 생각했던 환상이 정반대로 깨질 때 정신적으로 심각한 상황을 초래한다는 것입니다.  늘씬하고 멋진 프랑스인들이 즐비한 곳에서 그림 같은 풍경과 로맨스를 꿈꾸는 일본인들은 일부 거칠고 불친절한 프랑스인들과 다소 지저분한 파리를 목격하며 ‘외출 공포증’과 같이 사회적 활동에 큰 지장을 줄 지경에 이른다고 합니다. 매년 12명 정도의 일본 관광객이 이 증후군에 걸리며 하나뿐인 확실한 치료법은 본국으로 돌아가 다시는 파리에 오지 않는 것이라고 하니 그 심각성을 실감하시나요? 다른 나라를 여행할 때 너무 높은 기대치는 설레는 여행을 악몽으로 바꿀 수 있다고 생각합니다. 높은 기대치의 여행보다 ‘생각과 다르더라도 유연하게 받아들이며 추억을 만들자’는 생각이 여러분의 여행을 모험적이면서도 즐겁게 만들어주지 않을까요?  지금까지 여러분이 즐거운 해외여행을 하시길 바라는 지식코멘터 홍윤경이었습니다. ^^"
데우스 엑스 마키나,"관련기사목록             [PD저널] 시한부 인생은 이제 그만             [한국일보] 심형래의 '디워'와 데우스 엑스 마키나                          안녕하세요. 열운 12기 지식코멘터 콜라주 같은 다양한 매력의 남자 이석진입니다.  ‘데우스 엑스 마키나‘라는 말을 들어보신적 있으신가요? 이 용어는 영화나 드라마 혹은 문학 작품에서 난데없이 절대적인 힘이 개입되어 모든 문제를 해결하고 이를  정당화하는 연출을 말하는 용어입니다.  데우스 엑스 마키나(deus ex machina)는 라틴어로 해석하자면 ‘기계장치에서 온 신’이라는 뜻인데요. 고대 그리스 연극에서 클라이막스까지 극을 전개하였으나 어떻게 결말지어야 할지 어려운 상황이 발생했을 때, 거중기 같은 기계장치로부터 신이 등장하여 주인공을 위기에서 구하고 상황을 종결시키는 것이 유행했다고 합니다. 이를 아리스토텔레스가 비판하기 위해 만든 개념이 데우스 엑스 마키나(기계장치에서 온 신)이고 이를 최대한 피해야 한다고 역설했습니다.  현대에 이르러서는 작가의 미숙으로 극 전개가 개연성 있지 못하여 결말이 뜬금 없는 경우에 적용되고 있습니다. 출생의 비밀, 갑작스런 행운 등 흔히 말하는 막장 드라마의 요소들도 이런 데우스 엑스 마키나에 속합니다. 이런 경우 작품의 질이 현저하게 떨어지기 때문에 어설프다고 대중들에게 비판 받으나, 간혹 감동적이라는 평도 들을 수 있다고 하네요.  이때 아무리 전지전능하여도 데우스 엑스 마키나에 속하지 않는 경우가 있는데요. 극 전체의 세계관에 부합하거나,  작품 내에서 그 존재에 대해 복선을 깔아 놓는다면 이는 데우스 엑스 마키나라고 부르지 않습니다.  문학적 의미를 넘어서서 현실에서는 정치적이나 철학적으로 ‘사건을 해결하는 우연적인 힘’을 뜻하기도 하여 광역적으로 사용되는데요. 일상생활에서는 ‘알고 보니 다 꿈이었더라’라는 허무한 결말이 이 예에 포함되기도 한다네요."
타운하우스,"관련기사목록             [중앙일보] 베이비부머들 ""타운하우스에 살고 싶어라""             [동아경제] 아파트•단독주택 장점모은 ‘타운하우스’ 뜬다                          안녕하세요. 여러분의 지식코멘터 네루밍입니다.  타운하우스라는 용어를 들었을 때 어떤 생각이 드시나요? 집들이 모여있는 곳? 저는 처음에 뭔가 굉장히 좋은 주택이라는 뜻을 갖고 있다고 생각했어요. 쉬운듯하지만 알쏭달쏭한 개념, 타운하우스에 대해 알아볼까요?  타운하우스는 단독주택을 두 가구 이상 나란히 지은 집을 말해요. 즉, 아파트와 단독주택의 장점을 가져와  단독주택이나 연립주택들로 마을을 형성하는 단지를 말하지요.  타운하우스는 정원을 공유하기도 하고 벽을 공유하기도 하는데요. 창문과 문을 앞뒤에 배치해서 우리가 많이 살고 있는 아파트 층간 소음이나 배수 문제가 적어요. 또한 공동으로 사용할 수 있는 시설물을 설치할 수 있어, 입주민간 커뮤니티를 형성해 활동하기도 한다고 합니다. 요즘 같이 정보가 넘쳐 나는 시대에 개개인의 프라이버시를 존중해주면서 관리하기도 용이한 주거 형태인, 타운하우스가 많이 생겨나고 있다고 해요.  아파트에서만 20년 넘게 살고 있는 저로서는 주택에 살아보고 싶은 로망이 있는데요. 나중에 부모님이나 형제자매와 사이 좋게 타운하우스에 살 수 있다면 그것도 아주 멋진 일이 될 것 같지 않으세요?^"
쇼루밍족,"쇼루밍족은 오프라인 매장에서 제품을 확인하고, 실제로 구매는 온라인 또는 모바일로 하는 소비자를 일컫는 말이다. 온라인 또는 모바일로 구매 시, 가격비교가 쉽고 다양한 할인 혜택을 받을 수 있기 때문에 쇼루밍족이 많이 생겨나고 있다. ﻿ ﻿이런 소비 행태로 인해 오프라인 유통 업체들은 날로 매출이 감소하고 있는 반면, 온라인 유통 업체들의 매출은 날로 증가한다. 때문에, 대기업 유통업체들은 오프라인과 온라인을 함께 운영하며 소비자들의 이탈을 최소화하고 있다. ﻿ 매장이 아닌 다른 방법으로 물건을 구입할 때에는 ‘옷을 직접 입어보거나, 만져볼 수 없다’는 혹은 ‘책의 목차만으로 내용을 판단하고 구입한다’는 정보 비대칭 현상이 벌어질 수 있다. 이러한 정보 비대칭 현상을 좌시하지 않고 인터넷이나 모바일에서는 대폭적인 할인을 해주기 때문에 소비자들이 이 방법을 자주 이용하게 되며, 이러한 현상을 쇼루밍(Showrooming) 현상이라 한다. ﻿ 참고자료[TV조선]'쇼루밍족' 대세…소셜 커머스 급성장"
킬체인(kill chain),"킬체인이란, 적의 미사일을 실시간으로 탐지하고 공격으로 잇는 일련의 방위 안보 시스템을 뜻하는 말이다. 즉 실시간으로 탐지된 적의 미사일의 위치와 종류를 식별한 뒤 대응수단, 타격여부, 지시 순서로 이루어지는 것이 연쇄반응(chain)과 유사하여 생긴 이름이다. 참고자료[MK News] 1조규모 군사위성 시장 열린다"
암흑물질(dark matter),"암흑물질이란 우주를 구성하는 총 물질의 23% 이상을 차지하고 있고, 전파-적외선-가시광선-자외선-X선-감마선 등과 같은 전자기파로도 관측되지 않으며 오로지 중력을 통해서만 그 존재가 인식되는 물질을 말한다. 이는 아무런 빛을 내지도, 반사시키지도 않는다. 참고자료[연합뉴스] 우주질량 80% 차지한 '암흑물질' 정체 밝혀지나"
